word_en_translate,image_id,obj_names,obj_object_id,obj_synsets,obj_merged_object_ids,obj_height,obj_width,obj_x_koor,obj_y_koor,relationships_id,synsets,sub_name,sub_object_id,sub_synsets,sub_height,sub_width,sub_x_koor,sub_y_koor,predicate
this,2340792,,945907,glass.n.01,,86,49,442,94,4446623,,this,3922472,,59,56,192,198,a
this,2340792,,945907,glass.n.01,,86,49,442,94,4446622,,this,3922471,,45,51,185,330,a
this,2340792,,945907,glass.n.01,,86,49,442,94,4446621,,this,3922470,,47,110,320,328,a
this,2340792,,945907,glass.n.01,,86,49,442,94,4446620,,this,3922469,,71,55,7,304,a
this,2340793,,945880,girl.n.01,,60,26,77,202,4446614,,this,3922463,,37,25,49,214,a
this,2340793,,945880,girl.n.01,,60,26,77,202,4446613,,this,3922462,,61,14,77,240,a
this,2340793,,945878,bus.n.01,,158,284,86,118,4446610,,this,3922460,,166,196,80,163,a
this,2340793,,945878,bus.n.01,,158,284,86,118,4446611,,this,3922460,,166,196,80,163,a
this,2341360,,943393,cloud.n.01,,29,219,7,168,4445588,,this,3921828,,53,100,324,148,a
this,2341360,,943391,cloud.n.01,,68,217,5,7,4445587,,this,3921827,,85,110,321,119,a
this,2341360,,943392,cloud.n.01,,53,472,20,86,4445586,,this,3921826,,26,61,70,218,a
this,2341360,,943391,cloud.n.01,,68,217,5,7,4445585,,this,3921825,,58,84,137,76,a
this,2340792,,945907,glass.n.01,,86,49,442,94,4446627,,this,3922476,,26,14,449,223,a
this,2341360,,943379,stick.n.01,,53,12,468,221,4445584,,this,3921824,,36,39,199,216,a
this,2341360,,943392,cloud.n.01,,53,472,20,86,4445582,,this,3921822,,111,101,102,164,a
this,2341360,,943391,cloud.n.01,,68,217,5,7,4445581,,this,3921821,,50,177,81,99,a
this,2341360,,943388,stick.n.01,,35,14,226,216,4445580,,this,3921820,,67,37,459,244,a
this,2341360,,943379,stick.n.01,,53,12,468,221,4445579,,this,3921819,,71,50,84,212,a
this,2341360,,943390,stick.n.01,,25,9,24,221,4445578,,this,3921818,,218,110,244,121,a
this,2341360,,943388,stick.n.01,,35,14,226,216,4445577,,this,3921817,,191,61,244,142,a
this,2341387,,2357161,toast.n.01,,286,325,119,8,4445454,,this,3921722,,128,266,70,206,a piece of
this,2341789,,2201519,ring.n.02,,41,47,325,291,4443952,,this,3920592,,54,72,103,321,a
this,2341789,,3920590,,,55,64,94,312,4443950,,this,3920589,,16,31,99,358,a
this,2341789,donut,2593535,doughnut.n.02,2553784,33,44,281,299,4443949,,this,3920588,,37,57,182,338,a
this,2341789,,2557467,ring.n.02,,37,50,162,101,4443948,,this,3920587,,50,87,137,313,a
this,2341981,,938295,tree.n.01,,59,282,217,24,4443275,,this,3920175,,15,101,57,88,a
this,2341981,,938295,tree.n.01,,59,282,217,24,4443274,,this,3920174,,69,89,72,94,a
this,2341981,,938295,tree.n.01,,59,282,217,24,4443273,,this,3920173,,42,60,325,50,a
this,2341360,this,3921817,,943376,157,56,244,142,4445583,,this,3921823,,54,96,120,139,a
this,2340792,,945907,glass.n.01,,86,49,442,94,4446628,,this,3922477,,30,44,192,144,a
this,2340643,,3187736,cow.n.01,,139,107,0,147,4447061,,this,3922702,,151,156,120,224,a
this,2340643,,3021352,cow.n.01,,60,72,78,109,4447062,,this,3922703,,59,24,34,171,a
this,2336007,,4386121,,,75,48,197,125,4717447,,this,4386120,,235,268,40,51,splashed
this,2336510,,4321806,,,36,18,216,336,4690235,,this,4321805,,73,107,174,302,are dry
this,2336510,,4321806,,,36,18,216,336,4690234,,this,4321805,,73,107,174,302,are dry
this,2336513,,4614173,,,96,112,84,75,4806690,,this,4614175,,138,265,156,152,a
this,2336513,,4614173,,,96,112,84,75,4806689,,this,4614175,,138,265,156,152,a
this,2336513,,4614167,,,164,193,281,54,4806685,,this,4614168,,27,57,337,114,a
this,2336688,this,4612475,,"4612476 , 4612478",499,331,0,0,4805908,,this,4612475,,441,271,30,40,an
this,2336957,bulb,4577880,,"4577889 , 4577907 , 4577914 , 4577917 , 4577878",225,239,144,108,4791672,,this,4577888,,131,167,246,202,
this,2337271,this,3708861,,2343063,29,39,180,123,4080924,be.v.01,this,3708861,,86,31,172,145,a
this,2337271,,2485506,chain.n.01,,75,15,139,150,4080922,be.v.01,this,3708859,,38,21,142,180,an
this,2337271,,2277047,oven.n.01,,369,322,175,2,4080921,be.v.01,this,3708858,,87,139,245,256,an
this,2337271,,3242184,oven.n.01,,22,92,293,118,4080919,be.v.01,this,3708856,,113,251,193,187,an
this,2337305,,4383287,,,187,310,89,114,4716324,,this,4383286,,261,471,19,72,an outdoors
this,2337858,,4255208,,,99,146,69,202,4664045,,this,4255207,,194,439,24,116,an outside
this,2337963,,4600700,,,452,318,1,17,4800845,,this,4600699,,467,299,18,30,an
inner,2335925,,4400692,,,208,331,91,79,4808958,,inner ear,4619580,,51,40,312,88,of
inner,285917,,1570495,,,250,662,222,429,4261837,along.r.01,inner skin,3796041,skin.n.01,163,510,361,445,on
inner,2351657,,1688347,shoe.n.01,,145,307,124,224,3784428,along.r.01,inner shoe,3587869,shoe.n.01,37,86,276,231,on
inner,2353311,toilet,2405477,toilet.n.01,"2114423 , 3780422 , 1681615",209,225,109,285,4234043,,inner ring,3780423,ring.n.01,35,105,185,356,of
inner,2373843,,730394,beach.n.01,,124,368,1,230,1968202,be.v.01,inner tube,730413,tube.n.01,27,44,282,206,on
inner,2373843,,730394,beach.n.01,,124,368,1,230,1968201,be.v.01,inner tube,730410,tube.n.01,31,67,308,212,on
inner,2379234,,1359500,land.n.04,,332,498,1,0,3616628,along.r.01,inner tube,1359499,tube.n.01,18,92,205,107,on
inner,2400567,,1157281,plate.n.04,,57,35,455,279,3306169,,inner part,1157293,part.n.01,23,160,130,340,of
inner,2405938,,4099347,,,147,252,246,350,4601520,,inner part,4099346,,80,146,283,369,in
inner,2409348,,243749,hand.n.01,,144,297,2,73,258131,,inner part,243753,part.n.01,81,150,69,107,of
inner,2411384,,312688,pie.n.01,,135,225,98,332,436961,,inner part,312707,part.n.01,64,25,242,337,of
inner,2405308,,1109049,toilet.n.01,,168,157,74,330,4281326,along.r.01,inner part,3812706,part.n.01,19,57,155,406,on
inner,2411596,,309610,bagel.n.01,,322,397,103,30,424486,,inner circle,309615,circle.n.01,95,141,241,99,of
inner,2324441,,3483703,clock_face.n.01,,45,47,220,107,4070409,,inner circle,3483702,circle.n.01,30,25,230,116,of
inner,2325052,,3360569,railing.n.01,,102,498,0,168,4486106,,inner railings,3360568,railing.n.01,61,492,3,181,between
inner,2409853,,231876,rod.n.01,,127,12,46,229,240001,have.v.01,inner door panel,231875,,128,53,41,228,has
inner,2407433,,279550,"man.n.01 , shirt.n.01",,229,121,60,97,338380,be.v.01,man as inner shirt,279557,"man.n.01 , shirt.n.01",113,33,130,146,shirt inner
a,2394726,,4404049,,,65,103,33,71,4724954,,a,4404050,,11,60,64,57,bus on
a,2341112,a,4049784,,4049785,51,31,276,15,4580740,,a,4049784,,130,125,137,73,parasail
a,2341145,,3922058,,,107,24,32,119,4445966,,a,3922057,,99,53,114,86,cats right
a,2341145,,2269056,quilt.n.01,,192,442,13,207,4445961,,a,3922052,,97,373,61,253,decorative
a,2341387,,3921725,,,180,256,159,154,4445456,,a,3921724,,186,292,154,50,panini in two
a,2341387,,2451648,panini.n.01,,295,291,156,9,4445457,,a,3921724,,186,292,154,50,panini in two
a,2341389,,2126781,ball.n.01,,29,32,158,131,4445443,,a,3921714,,68,34,162,124,lime green ten
a,2341390,,3921712,,,7,8,412,101,4445440,,a,3921711,,16,29,365,52,few yellow leaves mixed in with
a,2341740,,940183,branch.n.01,,12,53,227,104,4444176,,a,3920746,,57,124,244,245,tree
a,2341743,,2057960,man.n.01,,305,248,249,147,4444152,,a,3920730,,60,84,272,277,hand of a
a,2341789,,2648779,doughnut.n.02,,47,62,78,109,4443946,,a,3920585,,20,64,64,151,powdered
a,2341790,,2009845,plate.n.04,,13,18,172,186,4443935,,a,3920574,,39,57,281,192,cars lisence
a,2341790,,2009845,plate.n.04,,13,18,172,186,4443936,,a,3920574,,39,57,281,192,cars lisence
a,2341790,,2856419,tire.n.01,,17,16,139,197,4443934,,a,3920573,,99,74,130,158,front car
a,2341790,,3920571,,,91,335,35,224,4443930,,a,3920570,,155,43,24,78,traffic signal in
a,2341108,patio,4050935,,4160850,122,500,0,212,4626305,,a,4160851,,143,235,74,180,yellow surf board on
a,2341813,,2290278,short_pants.n.01,,30,100,347,197,4443850,,a,3920523,,84,29,381,176,kid wearing
a,2341813,,2311424,outfit.n.01,,140,73,18,73,4443849,,a,3920522,,200,45,32,130,kid wearing a
a,2341982,,2117990,trunk.n.01,,227,64,366,58,4443263,,a,3920164,,109,73,371,224,tree
a,2342560,,3918827,,,70,53,70,164,4440906,,a,3918826,,111,42,81,80,light
a,2342560,,3918824,,,115,97,7,276,4440905,,a,3918825,,180,40,32,174,painting hanging on a brick
a,2342903,,3262783,crib.n.01,,217,328,41,252,4439915,,a,3918289,,327,480,8,166,room with a
a,2342962,,3918161,,,20,40,246,134,4439764,,a,3918160,,57,42,224,49,drawing of a cup with hot
a,2342964,,3643537,light.n.01,,94,58,241,63,4439755,,a,3918153,,148,198,105,262,large fluorescent
a,2342964,,3643537,light.n.01,,94,58,241,63,4439754,,a,3918153,,148,198,105,262,large fluorescent
a,2343606,,2443629,window.n.01,,108,88,78,152,4437739,,a,3916888,,26,53,24,384,carved arch above
a,2343607,,3916876,,,14,135,188,361,4437712,,a,3916875,,40,146,218,314,piece of
a,2344429,a,3915000,,2651854,73,54,298,201,4434872,,a,3915000,,84,36,312,210,teddy bear
a,2344429,a,3914999,,2868364,29,26,28,239,4434871,,a,3914999,,65,30,23,255,circle
a,2344486,,3914825,,,110,76,211,138,4434483,,a,3914824,,64,44,276,175,plaint in a flower
a,2344486,,2841273,book.n.01,,100,150,236,150,4434482,,a,3914823,,71,139,236,296,book shelf with
a,2341813,,2290278,short_pants.n.01,,30,100,347,197,4443851,,a,3920523,,84,29,381,176,kid wearing
a,2344486,,2841273,book.n.01,,100,150,236,150,4434481,,a,3914823,,71,139,236,296,book shelf with
a,2341044,,3922174,,,34,54,322,209,4446176,,a,3922173,,79,83,342,129,stack of boxes on a
a,2340973,,4357305,,,32,19,361,354,4705382,,a,4357304,,178,35,361,275,chair that you sit
a,2338461,,2627463,surfboard.n.01,,109,145,208,163,4459938,,a,3930190,,50,90,303,231,man riding a
a,2338461,,2743853,short_pants.n.01,,43,49,320,187,4459936,,a,3930188,,62,53,330,194,pair of
a,2338461,,2743853,short_pants.n.01,,43,49,320,187,4459935,,a,3930188,,62,53,330,194,pair of
a,2338470,,4064654,,,40,25,190,272,4587061,,a,4064655,,99,21,190,220,person holding a yellow
a,2338470,,4064648,,,105,73,167,387,4587058,,a,4064649,,65,21,216,435,large bottle of
a,2338470,,4064647,,,89,23,93,204,4587057,,a,4064646,,115,40,89,176,messenger
a,2338470,,4064640,,,123,78,106,165,4587053,,a,4064641,,145,69,107,214,passenger steps off bus with his messenger
a,2338624,ocean,4592874,,4055255,296,497,0,122,4583061,,a,4055256,,98,188,274,320,big wave in middle of
a,2338661,,2761600,building.n.01,,140,222,14,141,4459513,,a,3929937,,180,131,78,174,white
a,2338760,,4321802,,,32,15,152,164,4690232,,a,4321801,,30,86,131,144,baby
a,2338827,,4319982,,,201,265,99,102,4689455,,a,4319981,,299,425,18,75,tan dog and brown teddy bear
a,2338949,,4033554,,,282,320,94,68,4574092,,a,4033555,,180,198,127,175,dplay of art
a,2339678,basket,4110026,,4350472,18,46,82,213,4702331,,a,4350471,,35,62,79,202,white dish
a,2340358,,4267278,,,173,198,29,169,4669031,,a,4267277,,54,63,140,232,reading on a
a,2341044,,3922174,,,34,54,322,209,4446175,,a,3922173,,79,83,342,129,stack of boxes on a
dog,308,,1026907,walk.n.05,,315,551,146,284,3067051,be.v.01,dog,1026895,dog.n.01,45,18,231,335,on top of
dog,2359911,,3763449,tire.n.01,,54,124,213,194,4207578,be.v.01,dog,1838955,dog.n.01,60,91,215,144,laying on top of
dog,2359887,dog's head,4239669,,4535187,332,496,4,1,4775236,,dog,4239654,,330,482,1,1,has
dog,2359887,,4535188,,,26,30,319,129,4775237,,dog,4239654,,330,482,1,1,has
dog,2359887,,4239646,,,70,75,181,107,4657878,,dog,4239654,,330,482,1,1,with
dog,2359887,,4239647,,,50,67,310,57,4657879,,dog,4239654,,330,482,1,1,with
dog,2359843,,1985662,ear.n.01,,82,37,131,375,3668382,have.v.01,dog,1985661,dog.n.01,162,176,116,335,has
dog,2359809,paw,2344013,paw.n.01,1830987,31,45,301,222,4208338,have.v.01,dog,1830986,dog.n.01,228,266,222,37,has
dog,2359741,,2726562,collar.n.01,,48,70,298,341,3669147,,dog,2726561,dog.n.01,128,221,266,297,with
dog,2359741,,2608373,snow.n.01,,325,485,15,174,3742720,in.r.01,dog,3443585,dog.n.01,102,70,37,237,in
dog,2359576,,3764992,skateboard.n.01,,43,87,169,285,4210818,depend_on.v.01,dog,2095970,dog.n.01,96,96,195,194,riding
dog,2359569,,1772916,nose.n.01,,27,30,63,141,4210963,have.v.01,dog,3765080,dog.n.01,201,200,36,106,has
dog,2359911,,3146968,truck.n.01,,251,370,114,85,3667555,sit.v.01,dog,1677681,dog.n.01,79,99,204,141,sitting in
dog,2359569,,1982574,bicycle.n.01,,307,416,27,18,4210965,stand.v.01,dog,3765080,dog.n.01,201,200,36,106,stands behind
dog,2359424,,793455,bowl.n.01,,127,112,167,167,2216718,look.v.02,dog,793456,dog.n.01,112,149,121,316,looking at a
dog,2359424,backyard,793467,backyard.n.01,793461,400,281,0,98,2216719,in.r.01,dog,793456,dog.n.01,112,149,121,316,in a
dog,2359424,,793468,tail.n.01,,26,22,258,348,2216722,have.v.01,dog,793456,dog.n.01,112,149,121,316,has a
dog,2359424,,793473,rock.n.01,,79,85,129,371,2216727,in.r.01,dog,793456,dog.n.01,112,149,121,316,in a
dog,2359424,,793481,eye.n.01,,12,11,163,347,2216737,have.v.01,dog,793456,dog.n.01,112,149,121,316,has
dog,2359414,,793595,eye.n.01,,19,33,440,355,2217049,have.v.01,dog,793594,dog.n.01,457,378,89,8,has
dog,2359414,,793597,nose.n.01,,26,14,485,362,2217050,have.v.01,dog,793594,dog.n.01,457,378,89,8,has
dog,2359414,,793598,paw.n.01,,69,36,148,409,2217051,have.v.01,dog,793594,dog.n.01,457,378,89,8,has
dog,2359414,,793592,,,42,53,428,240,2217053,have.v.01,dog,793594,dog.n.01,457,378,89,8,has
dog,2359414,,793601,ear.n.01,,69,71,364,313,2217054,have.v.01,dog,793594,dog.n.01,457,378,89,8,has
dog,2359414,,793602,leg.n.01,,159,137,21,109,2217055,have.v.01,dog,793594,dog.n.01,457,378,89,8,has
dog,2359569,dog nose,2240675,,1937269,10,15,70,148,4210967,have.v.01,dog,3765080,dog.n.01,201,200,36,106,has
dog,2359950,,2182150,woman.n.01,,27,9,302,184,4207226,stand.v.01,dog,2182149,dog.n.01,9,17,292,200,standing beside
dog,2359982,leash,1934726,leash.n.01,2497727,173,207,144,131,3666652,along.r.01,dog,2497726,dog.n.01,103,60,148,68,on
dog,2360057,,789929,sand.n.01,,111,311,1,388,2197014,in.r.01,dog,789920,dog.n.01,37,30,211,348,in
dog,2360357,,788403,floor.n.01,,416,373,2,82,2188483,along.r.01,dog,788402,dog.n.01,426,263,30,34,on
dog,2360320,,3534479,window.n.01,,496,362,1,2,3662985,in.r.01,dog,2281852,dog.n.01,61,51,151,247,in
dog,2360320,,3534479,window.n.01,,496,362,1,2,3662987,in.r.01,dog,2281854,dog.n.01,55,38,292,304,in
dog,2360314,,3892011,beach.n.01,,175,497,1,158,4204067,walk.v.01,dog,2945252,dog.n.01,223,267,232,37,walking on
dog,2360299,,788667,sofa.n.01,,295,497,1,1,2189944,along.r.01,dog,788666,dog.n.01,140,263,236,137,on top of a
dog,2360299,,788672,head.n.01,,113,111,275,156,2189946,have.v.01,dog,788666,dog.n.01,140,263,236,137,has
dog,2360299,,788667,sofa.n.01,,295,497,1,1,2189947,along.r.01,dog,788666,dog.n.01,140,263,236,137,on top of a
dog,2360299,,788678,blanket.n.01,,275,492,1,15,2189948,along.r.01,dog,788666,dog.n.01,140,263,236,137,on top of a
dog,2360299,,788678,blanket.n.01,,275,492,1,15,2189949,along.r.01,dog,788666,dog.n.01,140,263,236,137,on top of a
dog,2360299,,788678,blanket.n.01,,275,492,1,15,2189951,along.r.01,dog,788666,dog.n.01,140,263,236,137,on top of a
dog,2360299,,788678,blanket.n.01,,275,492,1,15,2189952,along.r.01,dog,788666,dog.n.01,140,263,236,137,on top of a
dog,2360299,,788675,ear.n.01,,65,48,274,164,2189953,have.v.01,dog,788666,dog.n.01,140,263,236,137,has
dog,2360299,,788676,ear.n.01,,42,46,125,97,2189954,have.v.01,dog,3761952,dog.n.01,149,234,66,37,has
dog,2360290,,1769082,coat.n.01,,42,33,229,267,3663114,wear.v.01,dog,1769081,dog.n.01,69,87,191,255,wearing a
dog,2360263,,2443910,car.n.01,,192,90,114,88,4397010,,dog,2443909,dog.n.01,144,125,146,75,in
dog,2360221,,1949542,,,18,33,291,80,3663760,watch.v.03,dog,1949541,dog.n.01,110,52,267,67,catching
dog,2360211,,2372654,surfboard.n.01,,22,102,273,261,3663806,along.r.01,dog,2372653,dog.n.01,37,50,284,238,on a
dog,2360206,,3762395,man.n.01,,71,46,134,130,4205142,,dog,2124791,dog.n.01,71,87,78,157,with
dog,2360194,,2121810,car.n.01,,366,491,4,3,3663959,in.r.01,dog,2115305,dog.n.01,146,253,50,212,in
dog,2360145,,1928586,fur.n.01,,242,145,318,147,3664583,,dog,1928584,dog.n.01,385,191,299,41,with
dog,2360145,,3535233,doughnut.n.02,,90,97,212,274,3664587,look.v.02,dog,3535221,dog.n.01,474,224,1,25,looking at
any,2326153,,983325,pole.n.01,,202,25,185,297,2939394,along.r.01,any time,983326,clock_time.n.01,26,58,163,402,on
go,2357532,,1716843,bus.n.01,,129,360,82,102,3703156,write.v.01,go,2914934,go.n.01,16,20,339,113,written on
go,2387013,,1280279,clock_tower.n.01,,181,240,184,152,3508458,be.v.01,go,1280270,go.n.01,29,36,313,178,on
go,2321483,,4198113,,,127,336,52,97,4641516,,go,4198050,,40,53,52,143,on side of
go,2318741,,1007551,trim.n.01,,63,142,119,326,3009083,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007561,wheel.n.01,,94,64,18,251,3009088,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007562,wheel.n.01,,66,21,70,181,3009080,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007549,wheel.n.01,,34,62,135,154,3009079,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007551,trim.n.01,,63,142,119,326,3009078,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007550,teddy.n.01,,136,234,33,348,3009082,run.v.01,go cart,1007547,cart.n.01,226,293,20,162,running over
go,2318741,,1007564,wheel.n.01,,18,12,227,185,3009089,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007563,wheel.n.01,,88,49,265,268,3009090,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007577,hood.n.08,,153,167,92,186,3009092,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007570,numeral.n.01,,27,36,160,215,3009093,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007551,trim.n.01,,63,142,119,326,3009094,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318047,stop light,2868527,light.n.01,2997274,163,128,163,105,4012595,along.r.01,go sign,2997273,sign.n.02,60,55,153,140,on a
go,2318741,,1007549,wheel.n.01,,34,62,135,154,3009086,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2318741,,1007562,wheel.n.01,,66,21,70,181,3009087,have.v.01,go cart,1007547,cart.n.01,226,293,20,162,has
go,2403728,,380255,bus.n.01,,319,439,5,33,3256977,be.v.01,go metro,1121999,metro.n.01,46,53,58,197,on
go,2379668,,1355496,pole.n.01,,38,100,38,148,3612766,along.r.01,go light,1355494,light.n.01,21,21,41,136,on
go,2379668,,1355496,pole.n.01,,38,100,38,148,3612767,along.r.01,go light,1355495,light.n.01,19,19,105,169,on
go,2379668,,1355496,pole.n.01,,38,100,38,148,3612756,along.r.01,go light,1355494,light.n.01,21,21,41,136,on
go,2379668,,1355496,pole.n.01,,38,100,38,148,3612757,along.r.01,go light,1355495,light.n.01,19,19,105,169,on
go,2387013,,1280279,clock_tower.n.01,,181,240,184,152,3508448,be.v.01,go by train,1280291,train.n.01,75,90,313,178,on
go,2398699,,422857,clock.n.01,,35,37,233,186,917813,above.r.01,go by train,422874,train.n.01,51,47,166,141,above
go,2414487,,156957,design.n.01,,116,495,1,233,151245,have.v.01,to go container,156956,container.n.01,283,497,1,73,has
go,2414487,,156954,child.n.01,,258,258,14,8,151252,have.v.01,to go container,156956,container.n.01,283,497,1,73,holds
go,2414487,,156959,hotdog.n.01,,168,190,288,76,151253,have.v.01,to go container,156956,container.n.01,283,497,1,73,holds
