word_en_translate,image_id,questions,que_and_anw_id,answers
a,2378167,where is a hat,748889,on a person s head
a,2409672,where is a bus,1086851,on the road
a,2358478,who has a mane,1601546,the zebra
a,2389868,where is a van,1354314,beyond the fence
a,2410573,who has a beak,171806,the bird
dog,2342431,how many dog,713494,
dog,2396084,how many dog,798558,
dog,2326587,how many dog,790149,
dog,2367710,how many dog,693277,
dog,2367351,how many dog,693560,
dog,2334564,how many dog,847773,
dog,2409587,where is dog,1084925,standing in water
dog,2365890,where is dog,694733,on platform
dog,2348754,where is dog,516579,on couch
dog,2328716,who has a dog,464368,woman
dog,2367250,how is the dog,1777260,leashed
dog,2356701,how is the dog,318282,neutral
dog,2391725,why is dog wet,802039,took a bath
dog,2363909,how is the dog,1711060,reclined
dog,2397327,where is a dog,733554,on the floor
dog,2407612,where is a dog,1042370,on the sand
dog,2387448,how is the dog,1408503,black and furry
dog,2387448,how is the dog,1471571,black and fury
dog,2354435,how is the dog,512024,lying
dog,2368914,how is the dog,1812598,wet
dog,2358192,where is a dog,1595761,in a bag
dog,2360409,how is the dog,1641142,brown and furry
dog,2402059,where is a dog,1255212,next to the bed
dog,2393305,how is the dog,1438396,blurred
dog,2385828,where is a dog,614797,next to train
dog,2407020,what is dog on,1197533,blue dog bed
dog,2393695,how is the dog,1501533,black with white patches
dog,2367120,how is the dog,310582,swimming
dog,2401792,where is a dog,1251111,on the bed
dog,2376794,where is a dog,1973683,at the shoreline with its owner
dog,2358926,where is a dog,1611591,on chair
dog,2338251,how is the dog,716840,relaxed
dog,2363026,how is the dog,1693018,sleeping
dog,2375783,where is a dog,239022,on the beach
dog,2361529,how is the dog,1663665,brown and white
dog,2345068,how is the dog,647406,relaxed
dog,2358758,what is dog on,1607759,pavement
dog,2394372,what is dog on,1569470,sand
dog,2337979,where is a dog,397243,in the water
dog,2369214,how is the dog,1818598,small with brown fur
dog,2409304,how is the dog,1079335,jumping
dog,2399121,how is the dog,1467206,eager
dog,2389504,where is a dog,1480465,behind woman
dog,2400986,how is the dog,1233976,black and white
dog,2401103,where is a dog,1236709,on a desk
dog,2395395,how is the dog,1511076,wet
dog,2406726,where is a dog,1191600,on the bed
dog,2361391,how is the dog,1660984,the dog is white colored furry and with black long ears
dog,2392426,where is a dog,1368212,on motorcycle
dog,2413160,where is a dog,1142200,in the bed
any,2396433,what protects any cargo,1389477,metal railings
any,2382364,how any chairs are visible,809533,two
any,2392060,what is without any clouds,1557430,the blue sky
any,2364848,what has barely any leaves,1729850,a tree
any,2402166,where do you see any bushes,1257221,behind the clock tower
any,2360283,why aren t there any leaves,251423,it s winter or fall
any,2369563,why aren t there any people,243995,no indication of why
any,2370883,who doesn t have any luggage,1851915,the man in the black coat
any,2409483,why aren t there any shadows,1082929,not sunny
any,2368061,what doesn t work any longer,1794429,meter
any,2401313,why aren t any people visible,1241423,no one is around at the moment
any,2392849,what does not have any leaves,1497581,the tree
any,2400815,what does not have any leaves,1230326,the trees
any,2373495,what does not have any leaves,1907006,the trees
any,2371847,what is not wearing any shirts,1872276,three men
any,2395124,why aren t there any buildings,1509588,it s the countryside
any,2391144,who does not have any feathers,1361464,the owl
any,2400820,what color are any of the boats,282420,white
any,2399706,who does not have any facial hair,1407258,the man
any,2372497,what item does not have any clouds,1886079,the sky
any,2372577,what item does not have any leaves,1887925,a tree
any,2370846,how any black cars are on the road,1851086,one
any,2359525,why do the sheep not have any hair,1623087,they were recently shaved
any,2370855,what item does not have any clouds,1851289,a sky
any,2369992,why don t the trees have any leaves,1834239,they fell off
any,2389537,why don t the man have on any shirt,1352466,he s surfing
any,2364404,what fruit is not cut up in any way,1721248,the grapes
any,2376976,why doesn t the tree have any leaves,1977292,because they fell off with the season
any,2359972,why do the trees not have any leaves,1632100,it is out of season
any,2391357,what elephant does not have any tusks,1362448,smallest
any,2363293,what is clear blue without any clouds,1698454,sky
any,2408178,why does the man have barely any hair,1054167,he s balding
any,2367437,where is no stopping any time written,1781103,on square sign
any,2410721,why aren t there any clouds in the sky,1314640,clear sky
any,2358400,why aren t there any clouds in the sky,1599831,it s a clear sky
any,2368424,how any horses are shown in this photo,1802250,two horses in total
any,2393529,why aren t there any leaves on the tree,1565009,its cold
any,2361556,why arent there any people in the photo,442102,they went home
any,2405088,where do you see any tall green grasses,1153064,just outside the window
any,2410031,where would any feathers be on the bird,1095148,on body
any,2336998,where are any purple colors in the photo,398038,behind the bananas
any,2392877,why are there barely any leaves on trees,1561970,dry season
any,2391013,why isn t there any toppings on the pizza,1552060,it s a cheese pizza
any,150260,why isn t there any grass next to hydrant,997903,dead
any,2369578,why can t any driver move across this area,1826107,there are several restriction signs
any,2368680,why aren t there any windows on the building,1807729,bricked up
any,2364620,how many pieces of clothing have any red on them,312080,six
any,2394765,what suitcase doesn t have any emblems or stickers,1507510,top suitcase
any,2399842,when you sit down is there any visible toilet paper,1532216,no
any,2401643,what is keeping the dog from reaching out any further,218334,the car window
it looks,2348390,how tasty does it looks,708735,very tasty
it looks,2389618,how come it looks like it s been raining,355936,the road is shiny and reflective
go,2369350,who can go,691964,pedestrians
go,2392373,where is a go,1559163,cardiff
go,2352881,when did he go,321343,during the day
go,2392373,where does a go,1559164,neath
go,2382020,who will go here,295730,people riding train
go,2363220,when did they go,313105,during the day
go,2360466,where does bus go,1642303,london city airport
go,2355752,when will they go,574948,later
go,2376949,why can you not go,1976757,red light
go,2343290,why go on this bus,712818,sightseeing
go,2359401,where is the go pro,1620629,on front of boat
go,2358310,where does pizza go,1597958,on clear plates
go,2382933,when can the car go,553201,when the light is green
go,2362883,what is ready to go,1690416,a boat
go,2388649,when can the cars go,612534,when the light turns green
go,2402921,what do cars go down,1271447,the cars go down the street
go,2353850,how does the bike go,704368,pedals
go,2371565,where do the feet go,1866259,the middle of the skis
go,2379721,who will go in plane,297146,people
go,2397510,who can go right now,1395117,the train
go,2389519,where do the coins go,1480552,in the slots in the meters
go,2390810,who is starting to go,1487146,two skiers
go,2403668,how does the train go,600529,steam engine
go,2363097,why can t the cars go,1694490,because the light is red
go,2329295,where do your feet go,532139,on top of the board
go,2396282,where do the steps go,1580049,from road to tracks
go,2409576,where does the cat go,1109641,in the litterbox
go,2364507,where does pathway go,1723392,under trees
go,2370429,where doe the wire go,1842549,to the blender
go,2338331,why do people go here,716777,to travel
go,2382020,why would you go here,295735,need transportation
go,2393057,when did he go skiing,417148,during the day
go,2377394,what makes the car go,1984338,the tire
go,2394120,where do donations go,1441664,to the homeless
go,2393785,when will sun go down,800391,sunset
go,2378868,when will the cars go,620372,on a green light
go,2338987,when will the cars go,780233,when the light turns green
go,2397821,what makes a train go,1587980,engine
go,2390799,where do the steps go,354988,to the houses
go,2414506,when will they go home,140349,in a little while
go,2405732,where does the kite go,1168153,up in the sky
go,2410861,when did he go surfing,169497,in the daytime
go,2403332,where do the stairs go,1280372,subway
go,2404669,where does the food go,1310215,silver bowl
go,2372081,how does the lid go on,1876980,screws on
go,2400598,when will the bikes go,1225565,after light turns green
go,2413052,where does the sink go,1139542,on stand
go,2406994,where does this bus go,200433,school
go,2321456,when will the train go,884703,later
go,2339620,when do they go skiing,331955,winter
yet,2375050,what is not done yet,1938680,the pizza
yet,2399464,what is not yet ripened,1468912,banana
yet,2375065,what has not yet ripened,1938985,bananas
yet,2412408,what has yet to be sliced,1124136,top half of pizza
yet,2376032,what have not be shorn yet,1958202,the sheep
