lemma_en_translate,object_id,names,image_id,attributes,synsets,height,width,x_koor,y_koor
distance,687092,mountains,2385565,distance,mountain.n.01,74,238,3,89
distance,4568308,mountain,2340503,distance,,74,173,5,100
distance,4035372,tree,2320201,distance,,90,457,6,10
five,4661842,window,2377037,five,,61,34,423,433
five,697845,men,2382274,five,man.n.01,191,428,39,64
five,1334922,bananas,2381663,five,banana.n.01,159,111,284,102
five,1336914,roman numeral,2381409,five,roman_numeral.n.01,13,14,255,191
five,1338729,number,2381182,five,numeral.n.01,23,25,219,165
five,4564176,grass,2380456,five,,327,490,5,4
five,3426106,numbers,2329696,five,numeral.n.01,18,35,204,218
five,4553722,lights,2382275,five,,162,249,76,198
five,4098699,number,2323582,five,,11,7,406,200
five,3434753,sheep,2323713,five,sheep.n.01,40,48,216,295
five,1913395,five people,2378380,five,people.n.01,72,156,147,161
five,4145887,number,2323891,five,,13,9,179,190
five,3837446,lumps,2377893,five,ball.n.08,112,270,4,19
five,1716645,number,2377771,five,numeral.n.01,24,17,139,340
five,1716646,number,2377771,five,numeral.n.01,21,17,246,318
five,4111396,candles,2328872,five,,175,181,85,92
five,4152162,images,2323349,five,,493,459,10,3
five,2419666,horses,2363868,five,horse.n.01,313,352,146,19
five,2191012,number,2363693,five,numeral.n.01,48,50,274,167
five,4134896,beers,2370372,five,,47,83,128,140
five,4515065,windows,2388440,five,,27,49,0,197
five,2715169,airplanes,2319252,five,airplane.n.01,27,22,334,132
five,3094305,cow,2330575,five,cow.n.01,110,74,289,108
five,4529919,windows,2387635,five,,66,85,2,417
five,4041054,players,2319669,five,,220,231,149,110
five,3532810,chair,2361137,five,chair.n.01,125,320,11,204
five,3753177,buckets,2361834,five,bucket.n.01,141,175,198,347
five,3505483,cow,2330575,five,cow.n.01,95,125,175,114
five,2241154,roman numeral,2362504,five,roman_numeral.n.01,13,9,145,233
five,2980638,train,2362523,five,train.n.01,51,45,346,174
five,3505484,cow,2330575,five,cow.n.01,97,85,141,129
five,3596117,number,2321275,five,numeral.n.01,28,14,52,97
five,3505481,cow,2330575,five,cow.n.01,95,84,387,112
five,1935296,record,2363076,five,record.n.01,26,15,317,6
five,1716647,number,2377771,five,numeral.n.01,40,13,270,181
five,3176996,airplanes,2319252,five,airplane.n.01,95,254,155,107
five,1716648,number,2377771,five,numeral.n.01,47,23,155,183
five,2033151,giraffes,2365155,five,giraffe.n.01,100,117,285,125
five,2657969,elephant,2372206,five,elephant.n.01,119,68,272,191
five,2657970,elephant,2372206,five,elephant.n.01,54,27,249,200
five,2657971,elephant,2372206,five,elephant.n.01,118,46,203,175
five,2657972,elephant,2372206,five,elephant.n.01,153,107,96,162
five,3973447,chair arms,2371044,five,,218,208,152,80
five,740594,birds,2370984,five,bird.n.01,52,86,185,80
five,1925163,planes,2366359,five,airplane.n.01,177,428,50,90
five,2927801,suitcase,2328732,five,bag.n.06,111,306,20,384
five,3430577,window,2326987,five,window.n.01,34,22,117,134
five,3977855,points,2326829,five,,67,76,162,208
five,3576058,number,2325008,five,numeral.n.01,21,23,263,217
five,2418618,people,2370529,five,people.n.01,338,330,1,8
delivery,2731309,pizza,2415566,delivery,pizza.n.01,163,186,90,323
delivery,1942203,truck,2367541,delivery,truck.n.01,112,111,16,81
delivery,4176665,person,2399521,delivery,,147,62,115,108
delivery,2635365,truck,2356662,delivery,truck.n.01,137,486,0,181
delivery,3817901,truck,2400587,delivery,truck.n.01,222,245,55,10
delivery,2178464,truck,2373546,delivery,truck.n.01,33,76,79,142
delivery,2338863,truck,2337621,delivery,truck.n.01,58,90,83,145
delivery,4064359,motorcycle,1592714,delivery,,325,339,246,414
delivery,3422468,truck,2340882,delivery,truck.n.01,79,141,75,241
delivery,3406525,box,2327766,delivery,box.n.01,122,174,282,1
delivery,4106043,van,2296,delivery,,298,549,248,273
delivery,4334082,truck,2286,delivery,,105,86,119,425
delivery,1642517,delivery van,1632,delivery,delivery_truck.n.01,48,56,532,147
delivery,3307494,truck,2317851,delivery,truck.n.01,145,192,31,196
delivery,2711044,bike,2334580,delivery,bicycle.n.01,384,280,48,108
delivery,2580510,truck,2377115,delivery,truck.n.01,77,74,181,136
delivery,3207951,delivery truck,2344699,ups delivery,delivery_truck.n.01,332,218,2,9
delivery,3504615,box,2327766,delivery box,box.n.01,180,155,1,0
delivery,1850845,system,2360438,"oil , delivery",system.n.01,72,122,168,208
delivery,2176733,truck,2369031,"white , delivery",truck.n.01,27,29,371,87
delivery,3210609,truck,2316634,"white , delivery",truck.n.01,27,28,120,394
delivery,2146487,truck,2372785,"delivery , white",truck.n.01,311,417,18,37
delivery,4324349,vehicle,2272,"brown , delivery",,37,84,292,247
delivery,4227720,van,1160167,"green , delivery",,163,245,10,491
delivery,1752615,pitcher,2365548,finishing delivery,pitcher.n.01,153,108,296,53
delivery,3849343,vehicle,2374422,white food delivery,vehicle.n.01,278,408,64,78
delivery,1766667,truck,2367541,"beverage , delivery",truck.n.01,120,188,305,83
delivery,1540296,truck,904,"red , delivery truck",truck.n.01,53,87,272,254
delivery,2709730,truck,2317851,"white , for delivery",truck.n.01,138,150,4,186
delivery,1192529,truck,2397129,"delivery truck , red",truck.n.01,13,21,12,215
delivery,1016582,van,2317880,"yellow , delivery van",van.n.05,131,128,132,130
delivery,2586705,truck,2356662,"delivering , delivery",truck.n.01,113,476,2,192
delivery,1695897,delivery box,2364106,"for delivery ,  brown",,373,497,0,0
delivery,3788369,van,902,"white , delivery style",van.n.05,46,68,387,127
delivery,1295847,truck,2385520,"brown , delivery truck",truck.n.01,296,211,0,7
delivery,3337505,truck,2323319,"white , delivery truck",truck.n.01,120,201,263,60
delivery,1843731,truck,2381513,"white , delivery truck",truck.n.01,138,386,4,1
delivery,1548952,truck,2369,"delivery truck , white",truck.n.01,42,51,321,265
delivery,4459050,truck,1593033,"large , green , delivery",,221,376,247,290
delivery,2309911,truck,2345142,"white , yellow , delivery",truck.n.01,41,55,91,143
delivery,1841407,sign,2361445,"dine in , take out , delivery",sign.n.02,32,97,252,82
delivery,2298246,words,2357918,the overnight delivery system,word.n.01,119,220,105,17
delivery,2232302,words,2357918,the overnight delivery system,word.n.01,141,231,103,5
delivery,1160861,man,2400287,"delivery man , pizza delivery man",man.n.01,332,203,28,0
delivery,2691362,van,2364580,"fedex , white , delivery , letter , parcel",van.n.05,94,186,165,101
delivery,218369,"truck , semi",2410409,"red , coca-cola , delivery truck , delivery",truck.n.01,102,313,181,216
delivery,514519,van,2387227,"flower delivery van , parked , white , flowered",van.n.05,79,183,116,86
delivery,1329571,truck,2382311,"for delivery , fed ex , double parked , fed ex truck , white",truck.n.01,123,145,167,191
delivery,1177065,pizza,2398697,"cheeseless , olive , garlic , sliced , delivery , cut into slices , whole",pizza.n.01,195,210,105,41
delivery,340476,truck,2404602,"medium-sized , yellow with green , food delivery , parked , schwan's , refrigerated",truck.n.01,235,318,85,64
other,4300058,monkey,696,other,,396,294,52,109
other,3781572,side,2352948,other,side.n.01,87,327,115,30
other,3781569,side,2352948,other,side.n.01,86,396,64,47
other,3781567,side,2352948,other,side.n.01,80,370,79,44
other,3781566,side,2352948,other,side.n.01,59,375,109,37
other,2291925,cow,2356908,other,cow.n.01,361,330,3,51
other,3543825,people,2358608,other,people.n.01,83,56,18,42
other,1935654,boat,2359602,other,boat.n.01,117,203,69,209
other,2418336,teddy,2363745,other,teddy.n.01,395,262,3,12
other,3739632,bag,2364312,other,bag.n.01,204,92,28,253
other,3888588,children,2364650,other,child.n.01,263,430,11,35
other,2853080,children,2364650,other,child.n.01,305,392,86,11
other,3781574,side,2352948,other,side.n.01,100,394,50,15
other,3888587,children,2364650,other,child.n.01,283,423,22,19
other,2725476,children,2364650,other,child.n.01,212,102,350,52
other,2554287,plate,2366507,other,plate.n.04,68,75,17,222
other,2727834,other instruments,2367016,other,instrument.n.01,305,415,29,17
other,1661511,instruments,2367016,other,instrument.n.01,310,470,10,6
other,2028193,woman,2367280,other,woman.n.01,194,285,65,0
other,2998179,people,2369231,other,people.n.01,140,98,400,22
other,3477092,trails,2375314,other,trail.n.01,312,213,1,47
other,2535867,plane,2377599,other,airplane.n.01,30,58,441,205
other,2571074,vegetation,2378388,other,vegetation.n.01,134,289,148,118
other,539242,room,2382423,other,room.n.01,85,57,396,83
other,4498115,animals,2389324,other,,38,470,4,50
other,2947342,children,2364650,other,child.n.01,327,487,0,1
other,4405128,other hand,2394703,other,,157,160,0,7
other,2276389,food,2352136,other,food.n.01,318,423,35,7
other,3591821,side,2350848,other,side.n.01,58,428,68,105
other,3138566,luggage,2315580,other,baggage.n.01,240,107,112,17
other,2840255,other girl,2316188,other,girl.n.01,152,150,57,139
other,3950929,cows,2317575,other,,74,157,155,144
other,4063728,skiers,2317609,other,,102,261,24,55
other,3280363,room,2317801,other,room.n.01,120,48,231,99
other,4228464,fields,2320664,other,,119,144,302,57
other,3293929,giraffe,2321346,other,giraffe.n.01,163,52,413,106
other,2986001,signs,2323773,other,sign.n.02,85,22,2,1
other,2986000,signs,2323773,other,sign.n.02,345,97,379,2
other,3421859,pitchers,2325091,other,pitcher.n.01,35,70,384,21
other,3304109,oranges,2326595,other,,159,177,318,152
other,3591805,side,2350848,other,side.n.01,60,411,87,106
other,3336154,room,2329126,other,room.n.01,189,227,270,25
other,3687369,men,2333103,other,man.n.01,52,71,2,187
other,4596951,man,2338281,other,,318,388,59,15
other,2756179,foods,2344586,other,food.n.01,262,394,73,50
other,2987364,pastry,2344652,other,pastry.n.01,128,176,3,123
other,2420019,other buildings,2344982,other,building.n.01,77,343,14,123
other,3911210,room,2345914,other,,267,204,278,0
other,1962339,donut,2347051,other,doughnut.n.02,172,101,397,20
other,3613485,donut,2347051,other,doughnut.n.02,230,257,21,132
last,4299087,plane,642,last,,76,115,562,201
last,2239856,last name,2369511,last,name.n.01,37,62,216,70
last,1694568,horse,2367367,last,horse.n.01,37,25,35,14
last,2798949,rider,2365784,last,rider.n.01,107,97,384,37
last,2714428,name,2364622,last,name.n.01,45,102,10,210
last,3225268,letter,2364598,last,letter.n.01,30,22,339,248
last,2135461,elephant,2363600,last,elephant.n.01,39,45,431,246
last,3587066,row.,2412282,last,,69,318,3,428
last,1711747,window,2358026,last,window.n.01,75,37,390,232
last,2052193,zebra,2358019,last,zebra.n.01,157,247,26,171
last,862774,train car,2351147,last,,66,48,35,50
last,3591346,cow,2350962,last,cow.n.01,164,61,2,43
last,878055,skier,2349020,last,skier.n.01,44,25,41,28
last,3500808,sheep,2348903,last,sheep.n.01,120,140,91,0
last,2874077,car,2374926,last,car.n.01,27,47,421,182
last,1711691,birds,2348245,last,bird.n.01,36,90,69,169
last,3232313,last man,2340235,last,man.n.01,152,53,442,109
last,2120156,car,2339573,last,car.n.01,20,53,391,153
last,952631,white pole,2338985,last,pole.n.01,38,45,14,208
last,4200801,name,2337720,last,,15,28,381,132
last,3258747,bagel,2329482,last,bagel.n.01,28,39,440,6
last,2875380,rider,2329253,last,rider.n.01,24,23,373,73
last,2817977,glass,2325947,last,glass.n.01,47,22,198,238
last,4011613,wagon/car,2325226,last,,127,120,279,136
last,4469789,stack,2320692,last,,107,52,380,115
last,4228779,window,2320653,last,,80,55,403,40
last,4231031,car,2320568,last,,53,30,142,172
last,4234745,bench,2320418,last,,122,247,7,366
last,4041137,car,2319662,last,,88,204,238,148
last,3624193,car,2345494,last,car.n.01,30,57,21,97
last,3843145,last car,2374926,last,car.n.01,26,42,420,180
last,2852057,name,2411835,last,name.n.01,22,79,243,72
last,365125,car,2408448,last,car.n.01,51,28,282,97
last,329301,ski,2405756,last,ski.n.01,75,54,278,256
last,1204247,fin,2395613,last,five.n.01,20,17,189,91
last,2029639,plane,2406526,last,airplane.n.01,15,29,360,36
last,266206,"last giraffe , third giraffe",2408200,last,giraffe.n.01,312,77,215,46
last,236525,window,2409672,last,window.n.01,49,29,229,132
last,668276,racer,2390845,last,racer.n.01,44,58,66,165
last,1248648,horse,2390618,last,horse.n.01,47,76,75,246
last,336792,clock,2404902,last,clock.n.01,7,6,197,100
last,922200,sandwiches,2343566,last row,sandwich.n.01,63,387,51,6
last,2467272,zambrano,2378019,last name,,45,55,67,106
last,3739357,car,2364359,"far , last",car.n.01,298,379,19,21
last,4075303,bike racer,2316291,last place,,30,20,82,120
last,4220273,car,2320919,"red , last",,14,22,137,215
last,2954972,elephant,2319831,"last , huge",elephant.n.01,130,136,10,118
last,709757,jet,2380678,"fouth , last",jet.n.01,59,50,246,153
last,1174160,paragraph,2398928,the last one,paragraph.n.01,108,136,363,181
last,842075,goat,2353960,"white , last",goat.n.01,22,27,336,133
lost,2106729,sign,2348643,lost,sign.n.02,137,171,32,122
lost,206965,boy,2411919,lost,male_child.n.01,62,25,133,25
lost,458911,leeves,2394981,lost their,,180,104,118,96
lost,1314936,surfboard,2383963,"overturned , yellow , lost , picked up",surfboard.n.01,18,71,276,72
lost,602134,"suitcases , luggage , baggage",2370715,"stacked , towered , tall , enormous , picked up , lost",bag.n.06,331,202,85,26
lost,414391,boy,2399696,"sad , still , standing , confused , young , alone , lost , small",male_child.n.01,299,185,153,32
lost,1221977,sheep,2393215,"light , sprinting , running , black , jogging , white , lost , looking , walking , fluffy",sheep.n.01,59,82,187,158
lost,777380,"bear , animal",2362073,"lookin for adventure , lookin 4 campground , looking for food , not in hibernation , crossing highway , obstructing traffic , in a state park , fearless , walking , on highway , crossing road , holding up traffic , lost , headed 4 campground , looking for meal , on pavement , leaving forest , enjoying day , crossing street , four legged , black , in the road",bear.n.01,87,108,312,132
see,675494,bench,2388109,see,bench.n.01,58,67,16,51
see,675502,shade,2388109,see,shade.n.01,103,121,259,240
see,675503,metal,2388109,see,metallic_element.n.01,98,98,197,156
see,675504,road,2388109,see,road.n.01,65,106,74,71
see,708255,lettuce,2380955,see,boodle.n.01,43,57,148,97
see,708260,glass,2380955,see,glass.n.01,63,68,416,9
see,708261,spoon,2380955,see,spoon.n.01,94,71,361,13
see,4484424,underwear,2317979,see thru,,39,66,137,290
see,3183381,drawers,2416295,see through,drawer.n.01,258,127,56,74
see,675485,"tire , wheel",2388109,"see , black",tire.n.01,132,128,353,184
see,3843515,door,2387273,see through,door.n.01,164,136,359,39
see,2175255,plane,2346138,see through,airplane.n.01,114,160,337,29
see,2893211,wall,2350114,see through,wall.n.01,53,259,9,294
see,708259,forks,2380955,"metal , see",fork.n.01,163,68,42,107
see,708263,bowl,2380955,"white , see",bowl.n.01,40,52,203,18
see,2334205,glass cabinet,2352516,see through,,57,17,322,111
see,2049918,mannequin,2375925,see through,mannequin.n.01,360,349,79,72
see,1806304,glass,2375761,see through,glass.n.01,117,119,370,15
see,2307767,cd cases,2375312,see through,,93,100,389,30
see,1766832,jacket,2372388,see through,jacket.n.01,137,300,176,195
see,2461416,window,2372066,see through,window.n.01,39,169,179,164
see,2334204,glass cabinet,2352516,see through,,60,22,293,111
see,2334203,glass cabinet,2352516,see through,,67,25,270,105
see,1819752,bag,2360045,see through,bag.n.01,57,35,36,291
see,2334202,glass cabinet,2352516,see through,,82,32,156,95
see,2334201,glass cabinet,2352516,see through,,72,30,195,102
see,4517788,door,2388318,see through,,159,220,102,105
see,1043559,umbrella,2344402,see through,umbrella.n.01,115,91,15,116
see,3204491,bra,2344771,see through,brassiere.n.01,11,18,123,125
see,3894208,glass,2355940,see through,,369,356,2,4
see,4663126,glass,2333944,see through,,108,130,39,348
see,3250953,roof,2328584,see through,roof.n.01,31,60,288,2
see,4099345,drawing,2405938,see through,,497,496,1,1
see,4299304,divider,2399758,see through,,91,229,102,201
see,4300139,package,2399717,see through,,104,115,341,187
see,4300140,package,2399717,see through,,60,80,108,295
see,3458594,glass,2344201,see through,glass.n.01,391,67,253,59
see,4482766,rail,2318689,see through,,226,445,1,0
see,3344997,refrigerator,2334299,see through,refrigerator.n.01,91,53,385,162
see,4300142,package,2399717,see through,,78,50,71,207
see,4300143,package,2399717,see through,,83,57,1,118
see,4459238,fridge door,1593041,see through,,554,212,456,153
see,2355615,cup,2336932,see through,cup.n.01,112,106,277,140
see,470953,door,2393655,hard to see,door.n.01,34,56,10,12
see,4566285,bottle,713329,see through,,107,51,482,388
see,4300141,package,2399717,see through,,72,67,98,222
see,2660908,holder,2361721,"see thru , black",holder.n.01,47,42,121,80
see,351569,seats,2403602,difficult to see,seat.n.01,14,114,103,85
see,272830,curtain,2407831,"red , see through",curtain.n.01,188,65,0,89
see,272831,curtain,2407831,"red , see through",curtain.n.01,154,112,179,94
law,617505,watermark,2368509,scott law,water_line.n.02,32,84,15,237
law,2319919,sign,2350969,aston snow law,sign.n.02,37,51,279,115
law,2118623,patch,2373363,law enforcement,spot.n.05,11,17,208,125
