lemma_en_translate,image_id,questions,que_and_anw_id,answers
difference,2388795,what is the size difference between the two birds,1348556,the white bird has a longer neck
difference,2322203,what is the difference between the sheep pictured,878728,horns
difference,2398602,what is the difference between stove and cabinets,1592876,the oven is white
difference,2373884,how can someone tell the difference in street lanes,1915330,by the broken straight white lines
difference,2360836,what is the difference between the bear s body and nose,1650087,different colors
difference,2402316,why is there a size difference between the two giraffes,409776,one is a baby giraffe
difference,2396682,what is the difference in spot pattern on the giraffe s body,1453835,brown spots are bigger on the neck and torso but smaller on face and legs
difference,2359327,how can one tell the difference between the ship and the boat,1619105,the ship is larger than the boat
difference,2373330,what is the difference between the blackberry phones and iphones,1903747,touch screen keyboard
difference,2365768,what is the difference between the closest tree and the one behind it,1748401,the closest is a darker color
difference,2393615,what is the difference between the silver and black camera outside of color,480681,the black camera is also a phone
difference,2414436,what is the difference between the tree in the middle and the two on the sides,1340025,it is bigger
difference,2374716,what is the difference between the grass near the water and the grass on the mountain,1932143,the grass on the mountain appears more dry and brown
difference,2391873,what is the difference between the brown on the bears face and the brown on the bear s body,1431537,face if lighter shade
thing,2366213,what thing is this,1757125,a gray stone clock tower
thing,2389709,what is this thing,1420024,portable food cart
thing,2364948,what is this thing,1731931,a leg of an elephant
thing,2360913,what is this thing,1651494,mirror
thing,2394362,what is this thing,1378167,a toilet
thing,2360912,what is this thing,1651491,kite
thing,2364948,what is this thing,1731925,a long tail
thing,2380809,what is that thing,618807,a laptop
thing,2366681,what thing is this,1766777,a green and silver train car
thing,2364948,what is this thing,1731929,a trunk of an elephant
thing,2392947,what is this thing,1371089,a bed
thing,2366701,what thing is this,1767164,a train
thing,2362828,what is this thing,1689292,airplane
thing,2364948,what is this thing,1731930,an ear of an elephant
thing,2387956,what is this thing,1473987,a shadow cast
thing,2371258,what is the red thing,370627,fire hydrant
thing,2402920,what thing is sailing,1271418,boat
thing,2359482,what is the red thing,252071,a tie
thing,2334047,what is the red thing,784178,fire hydrant
thing,2397904,what is the red thing,1460231,fire hydrant
thing,2406108,what is the red thing,1175913,a ski jump
thing,2349220,what is the red thing,324273,frisbee
thing,2395517,what is the red thing,415176,a flower
thing,2332401,what is the red thing,337721,beetroot
thing,2395576,what is the red thing,415137,a train
thing,2384845,what is the big thing,807538,plane
thing,2399121,what is the blue thing,1404167,a tricycle
thing,2389761,what is the blue thing,290575,the sky
thing,2371730,what is the blue thing,1869820,buoy
thing,2409599,what is the gray thing,1085156,pole
thing,2368092,what is that red thing,565081,a flower
thing,2378877,what is the blue thing,428410,bracelet
thing,2339236,what is this big thing,458272,an airplane
thing,2392731,what is the gold thing,1369925,a clock
thing,2337799,what is the blue thing,397390,a bunny
thing,2410806,what is the gray thing,1316432,tower
thing,2378758,what is the held thing,364624,skateboard
thing,2381464,what is the blue thing,810251,a bench
thing,2317130,what is the green thing,919309,avocado
thing,2379477,what is the green thing,427945,wreath
thing,2404627,what is the white thing,1309259,plane
thing,2404627,what is the brown thing,1309265,jet engine
thing,2404468,what is that blue thing,599892,a standing platform
thing,2360267,what is the green thing,1638264,string beans
thing,2403342,what is the white thing,1280690,a controller
thing,2398409,what is the black thing,1591741,an ear
thing,2321328,what is the green thing,885722,racquet
thing,2403706,what is the green thing,1288470,a bench
thing,2403253,what is the bushy thing,1278707,a tail
thing,2323046,what is the green thing,871985,grass
permission,2361575,why can t this photo be used without permission,1664520,it s copyrighted
well done,2363851,what is well done,1709906,crust
saying,2389552,what is sign saying,547940,c
saying,2401335,who wrote the saying,1241992,eliza dushku
saying,2410058,what is the sign saying,175920,stop
saying,2407878,what is the sign saying,1047689,stopping
saying,2411912,what is the sign saying,1109010,accident prone zone
saying,2411655,what is the sign saying,163145,all way stop
saying,2347954,what is the bear saying,517221,daddy why
saying,2331442,what is the sign saying,274272,stop
saying,2388183,what is the sign saying,1536781,contuuat
saying,2400074,what is the sign saying,1213906,turning vehicles yield to pedestrian
saying,2359703,what is the sign saying,1626460,no through road
saying,2409478,what is the tower saying,180562,union station
saying,2365141,what is blue sign saying,1735719,third street promenade
saying,2337718,what is the letter saying,397462,training train
saying,2365141,what is white sign saying,1735718,buses only
saying,2363792,what is the banner saying,1708683,advertising bananas
saying,2345961,what are the signs saying,326876,vancouver
saying,2367379,what are the letters saying,1779942,think different
saying,2382940,what is the left sign saying,295234,deira street
saying,2397487,where is the sign saying woo,1458005,up above in the sky
saying,2361680,what is the small sign saying,1666465,all way
saying,2403781,what is the arrow sign saying,1290097,no left turn
saying,2362863,what is the sign saying to do,249352,wash your hands
saying,2395178,where is sign saying centre st,1383145,sign on far left
saying,2399656,what is the saying on the wall,1531242,son observe the time and fly from evil ecc iv
saying,2402866,what is the chinese sign saying,1270377,the chinese sign has the price of the grapes
saying,2326412,what is the biggest sign saying,598341,obama
saying,2414444,what is the traffic light saying,140838,stop
saying,2388016,what is the street signal saying,1474222,stop
saying,2361258,what direction is the sign saying,378624,north
saying,2360841,what does the business saying say,1650182,la fleur hair and nail spa
saying,2397164,what has white letters saying bas,1519049,the green tarp
saying,2403217,what direction is the sign saying,1277849,east
saying,2367225,what is the face on the bus saying,821636,do you like it well cone cos i do it well
saying,2413451,who is carrying banner saying yadymy,1007097,the youth
saying,2407144,what is the street sign saying to do,1200012,don t walk
saying,2416359,what is the sign with the arrow saying,965376,one way
saying,2395178,where is the sign saying park row south,1383141,middle sign
saying,2403332,what is the sign above the tunnel saying,1280380,metro
saying,2369463,what is the pedestrian light saying to do,1823857,stop
saying,2404441,why is there a meaningful saying on the door,1304729,to read
saying,2371742,what is the signal saying on the traffic light,1870095,stop
saying,150352,what are most of the signs saying one mustn t do,1001358,turn
saying,2359198,where is direction saying parkes dubbo and arrow pointing to right,1617047,green sign
saying,2359198,where is direction with white print saying shopping center and arrow pointing to the left,1617048,blue sign
saying,2341701,what is the last traffic sign on the bottom of the black traffic pole in the middle of the picture saying,330287,no u turns
nice,2373685,what is nice here,1911112,decorations
nice,2373685,what is nice here,1911113,decorations
nice,2415899,how nice out is it,938341,very nice
nice,2334305,how nice out is it,847974,very nice
nice,2335445,how nice out is it,847064,very nice
nice,2364665,how nice out is it,1726453,very nice
nice,2367813,how nice out is it,565296,very nice
nice,2356516,how nice is the day,445957,bright and sunny
nice,2390973,how nice is the day,546793,clear bright and sunny
nice,2368618,how nice is the day,372743,bright clear and sunny
nice,2397519,what is nice and big,1395164,elephant
nice,2412625,what has a nice lens,1129088,the camera
nice,2404693,what is nice and blue,1310669,water
nice,2396952,what is a nice bed of,1455218,snow
nice,2413814,why is the weather nice,145879,it is sunny
nice,2354442,how nice is the weather,256071,very nice
nice,24,how nice is the weather,989250,very nice
nice,61520,how nice is the weather,991566,very nice
nice,2382029,how nice is the weather,617834,very nice
nice,2401680,how nice is the weather,1248901,very nice
nice,2373601,who is having a nice dream,1909293,a cat
nice,2361871,who is catching a nice wave,1670164,the surfers
nice,2370407,what items have a nice smell,1842016,flowers
nice,2368677,who is standing nice and tall,1807654,a giraffe
nice,2374360,how can you tell it s a nice day,307298,the clear blue sky and sunlight
nice,2404163,who has a nice manicured thumb nail,1297941,the woman
nice,2407830,what is in the pasture on a nice day,1046705,the cow
nice,2364305,why is this man wearing this nice tie,1719280,to look professional
nice,2402496,what is windsurfing on the nice waves,1263547,the person
nice,2404711,when the weather is nice people tend to,1311098,enjoy
nice,2364793,where would a nice place be to put a clock,567709,on the dresser
nice,2346393,when would it be a nice time to fly a kite,582380,when it s windy
nice,2367067,what are these nice smelling petaled objects,1773868,flowers
nice,2392167,what does the nice wood table have in the wood,1558052,several pale diagonal slashes
mad,2388451,what animal is mad,1476069,black and grey cat
mad,2388118,how is mad dressed,1474671,all in white
mad,2402988,what is looking mad,1272869,the bear
